sentence,sentiment_label,sentiment_score
I feel as though I have been over charged for the exchange rate on my payment on last Saturday.,2 stars,0.33295753598213196
My currency rate is inaccurate.,1 star,0.5810988545417786
The currency exchange rate was wrong for a purchase I made.,1 star,0.3858136832714081
I purchased something abroad and the incorrect exchange rate was applied.,1 star,0.6011331677436829
Your exchange rate was off.  I was charged extra on my payment that I made last Saturday.,1 star,0.6180405616760254
I was charged the wrong exchange rate on a purchase,1 star,0.6588466167449951
Can you change the rate for the item I bought in a different currency as it is wrong?,1 star,0.36400800943374634
The currency exchange for my purchase in foreign currency is incorrect.,1 star,0.44356080889701843
I noticed the currency exchange rate was incorrect after paying for something in a foreign country.,2 stars,0.3924539387226105
My foreign currency exchange has been applied incorrectly.,1 star,0.5399720072746277
Why isn't my purchase exchange rate correct?,1 star,0.3839138150215149
I noticed that the exchange rate applied to a recent purchase I made abroad was incorrect.,2 stars,0.36598092317581177
"I purchased something while traveling, and the exchange rate applied was wrong.",1 star,0.5773748159408569
Why is the exchange rate different on my recent purchase?,2 stars,0.32330551743507385
The fee charged when I changed rubles into British pounds was too much.,2 stars,0.44277623295783997
I wasn't charged the correct exchange rate for an item I purchased.,1 star,0.44273918867111206
Does the fee for exchange change?,3 stars,0.386154443025589
The rate applied to my purchase in a foreign currency was wrong.,1 star,0.5093523263931274
"I bought something while traveling, and the exchange rate was wrong.",1 star,0.48947587609291077
something is wrong with my exchange rate charge,1 star,0.3972727954387665
Seems like the exchange rate for my payment last Saturday was wrong. I was charged extra.,3 stars,0.3328201174736023
It seems that something went wrong with my exchange. I changed Russian Ruble into UK pounds but have been charged entirely too much!,1 star,0.42009666562080383
I bought an item then noticed the exchange rate was wrong.,1 star,0.48437780141830444
The exchange rate applied is wrong for my international purchase.,1 star,0.4416651427745819
My card payment had the wrong exchange rate,1 star,0.44839540123939514
They used the wrong rate when I made a purchase with foreign currency.,1 star,0.5993198752403259
Does the exchange rate change each day for purchases? There is a different rate on my purchase.,3 stars,0.42790234088897705
It seems that the rate I got is incorrect.,3 stars,0.4524986445903778
I exchanged Russian rubles for British pounds today and got less than I expected. Was exchange rate correct?,2 stars,0.39989688992500305
Was I charged more than I should of been for a currency exchange?,1 star,0.37562066316604614
What do i do if the exchange rate was wrong for the item i bought overseas?,1 star,0.3751722276210785
My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened?,1 star,0.5633609294891357
I have been overcharged. I just changed over Russian Ruble to UK pounds and it was too much. It seems something was wrong with my exchange.,2 stars,0.5162327885627747
What is your exchange rate between UK pounds and Russian rubles for my last transaction,1 star,0.35720378160476685
I think there was an error in your exchange rate.,1 star,0.33819329738616943
The exchange rate was not correct for the item I bought.,2 stars,0.4099480211734772
I noticed an extra charge on the purchase that I made last Saturday on my account. Can you see if I received the correct exchange rate?,3 stars,0.28186649084091187
My exchange seems to have something wrong with it. I changed over Russian Ruble to UK pounds and it appears I was charged way more than I was supposed to be.,2 stars,0.40214890241622925
The correct exchange rate wasn't given to me for an item I purchased.,3 stars,0.38010552525520325
"I bought something in another currency, but the exchange rate was incorrect.",1 star,0.37657445669174194
the exchange rate is wrong from something I got in another country,1 star,0.5066295266151428
"The exchange rate given to me after a purchase, was incorrect",1 star,0.4477035403251648
My card payment has the wrong exchange rate,1 star,0.520287036895752
I have been charged way to much so something is apparently wrong with my exchange. I changed Russian Ruble into UK pounds.,1 star,0.402698814868927
Why is the exchange rate different from what I expected?,3 stars,0.36389461159706116
The exchange rate you are using is really bad.This can't be the official interbank exchange rate.,1 star,0.6065291166305542
Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.,1 star,0.4952656328678131
Why was I charged extra on my last UK pound to Russian ruble exchange?,1 star,0.5632674694061279
The wrong exchange rate was used when I purchased an item.,1 star,0.6147904992103577
Why was the wrong rate applied when I bought something in a different currency?,1 star,0.5309813022613525
I bought something abroad and the exchange rate applied is wrong,1 star,0.6348533630371094
An item I bought had the wrong exchange rate applied.,1 star,0.6682167053222656
I think the rate that was applied to my purchase using foreign currency is wrong. Help!,1 star,0.5197973847389221
Why was my exchange rate a different amount than usual?,2 stars,0.3699260354042053
I want to change the wrong exchange rate.,1 star,0.4421023726463318
I recently bought something abroad but the exchange rate is incorrect. Why?,1 star,0.42591720819473267
"The exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?",1 star,0.772887647151947
I did not receive the correct amount for the exchange rate.,1 star,0.3972993493080139
"I guess exchange rate for my payment was not correct, as i charged extra on the last saturday.",2 stars,0.3590596914291382
The exchange rate for my payment last Saturday must be wrong because I was charged extra.,3 stars,0.334918737411499
Are you sure this is the interbank exchange rate? This rate is really bad.,1 star,0.5714152455329895
The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.,1 star,0.50467449426651
I believe you charged me too much to exchange my money,1 star,0.669490396976471
"I changed the currency, but why is it costing more?",3 stars,0.42896363139152527
Why was the exchange wrong for the item I purchased?,1 star,0.5324145555496216
"I made an international purchase, but the exchange rate was wrong",1 star,0.33616477251052856
My purchase used the wrong exchange rate,1 star,0.5106106996536255
"I have been charged to much for the object I bought when abroad, the exchange rate seems to be wrong.",2 stars,0.4462554454803467
I made a purchase and was charged at the wrong foreign exchange rate.,1 star,0.693636417388916
I think that the exchange rate was wrong for the payment made last Saturday - I was charged extra.,2 stars,0.3496954143047333
Why is the exchange rate for my payment incorrect?,1 star,0.40237438678741455
Your foreign exchange rate is wrong.,1 star,0.516913115978241
It looks like the exchange rates on my card payment are wrong,1 star,0.3624855577945709
There's an error with the rate that is charged.,1 star,0.3270496726036072
I bought an item at the wrong exchange rate.,1 star,0.713344931602478
I think the exchange rate on my card payment is incorrect.,2 stars,0.35422399640083313
I bought an item that I was charged a different exchange rate for.,1 star,0.3951922357082367
I am not receiving the correct exchange rate on my card.,1 star,0.4147675037384033
When I purchased a product in another country the currency exchange was incorrect.,1 star,0.5974075794219971
The exchange rate used on your app is really bad. I'm considering closing my account because of it.,1 star,0.47745469212532043
I think I was charged extra on my payment on last Saturday.  Maybe the exchange rate was wrong?  I'd like a refund.,1 star,0.46614187955856323
I received the wrong exchange rate for an item i bought.,1 star,0.678378164768219
Are you ripping people off with the exchange rate?  It can't be that atrocious between banks.,1 star,0.3842552900314331
I don't think the charges made when I had currency exchanged are right.,3 stars,0.39485055208206177
Why am I being charged the wrong currency exchange when I purchased something abroad?,1 star,0.7271394729614258
The exchange rate for my card payment doesn't seem right.,3 stars,0.4617420434951782
"When I bought something abroad, the exchange rate was wrong.",1 star,0.49734070897102356
I didn't receive the correct exchange rate for an item that I bought.,1 star,0.4486042559146881
Why is the exchange rate on my card wrong?,1 star,0.4369610548019409
I am being charged the wrong amount on my card.,1 star,0.6850400567054749
The exchange rate is incorrect on an item I recently purchased in a foreign country.,1 star,0.47596031427383423
